ongeval,96.004038009,14,full,52.487224,4.878775,0.0952380952381,5.7987401e-05,0.000146360012,0.000146360012,0.000376894544,52.3450173,5.9836544,0.047619047619,1e-06,1.51461293802e-27,1.51461293802e-27,1e-06,51.0844,4.4435,0.0952380952381,1e-06,3.02922587605e-28,3.02922587605e-28,1e-06,51.6712333,5.6209796,0.0952380952381,1e-06,3.53409685539e-28,3.53409685539e-28,1e-06,52.26454161,6.86793326,0.047619047619,1e-06,1.71656132976e-27,1.71656132976e-27,1e-06,52.043828,4.513299,0.047619047619,1e-06,1.11071615455e-27,1.11071615455e-27,1e-06,52.1881924,5.6928066,0.0952380952381,4.8809e-06,-2.189261e-06,-2.189261e-06,2.23498769e-06,51.84831235,5.8341525,0.0952380952381,6.49597692251e-06,-7.116274425e-06,-7.116274425e-06,1.021426025e-05,51.26825,4.4641,0.0952380952381,1e-06,3.02922587605e-28,3.02922587605e-28,1e-06,50.94505,4.48221,0.047619047619,1e-06,1.11071615455e-27,1.11071615455e-27,1e-06,52.1084472,4.7548428,0.047619047619,1e-06,1.21169035042e-27,1.21169035042e-27,1e-06,52.3899788,6.0442865,0.0952380952381,1.88134544e-06,5.0239882e-06,5.0239882e-06,2.963855225e-05,51.6539348,5.5233116,0.047619047619,1e-06,1.41363874216e-27,1.41363874216e-27,1e-06,52.43598,4.831917,0.047619047619,1e-06,1.21169035042e-27,1.21169035042e-27,1e-06
letsel,60.2616354095,13,full,52.1084472,4.7548428,0.0416666666667,1e-06,1.21169035042e-27,1.21169035042e-27,1e-06,52.1881924,5.6928066,0.0833333333333,4.8809e-06,-2.189261e-06,-2.189261e-06,2.23498769e-06,52.2429473,6.8823538,0.0416666666667,1e-06,1.71656132976e-27,1.71656132976e-27,1e-06,51.6712333,5.6209796,0.0833333333333,1e-06,3.53409685539e-28,3.53409685539e-28,1e-06,51.8591257333,4.53626783333,0.125,8.83077120889e-06,1.91277555553e-08,1.91277555553e-08,1.00004672222e-06,52.0454993,5.1229271,0.0833333333333,1e-06,3.02922587605e-28,3.02922587605e-28,1e-06,52.4078863003,4.87755393327,0.125000000454,0.000596615064769,-0.000228448172682,-0.000228448172682,9.05334759021e-05,51.84831235,5.8341525,0.0833333333333,6.49597692251e-06,-7.116274425e-06,-7.116274425e-06,1.021426025e-05,52.2533311,5.2110441,0.0416666666667,1e-06,1.31266454629e-27,1.31266454629e-27,1e-06,51.9136432667,4.4796251,0.125,0.000224565380276,4.54817842533e-05,4.54817842533e-05,1.025274162e-05,51.6539348,5.5233116,0.0416666666667,1e-06,1.41363874216e-27,1.41363874216e-27,1e-06,52.487224,4.87877500011,0.0833333328795,5.7987401e-05,0.000146360012,0.000146360012,0.000376894544,51.9098563,4.5567619,0.0416666666667,1e-06,1.11071615455e-27,1.11071615455e-27,1e-06
s,2.12656344457e-12,6,full,53.23666667,5.70416667,0.737704918033,1e-06,-3.78653234506e-29,-3.78653234506e-29,1e-06,50.72833333,2.91361111,0.0655737704918,1e-06,2.8398992588e-29,2.8398992588e-29,1e-06,52.2975,5.62277778,0.0819672131148,1e-06,5.04870979341e-29,5.04870979341e-29,1e-06,51.56388889,5.56388889,0.0655737704918,1e-06,5.67979851759e-29,5.67979851759e-29,1e-06,52.04527778,6.31277778,0.016393442623,1e-06,1.61558713389e-27,1.61558713389e-27,1e-06,53.21416667,5.65638889,0.0327868852459,1e-06,3.53409685539e-28,3.53409685539e-28,1e-06
hpa,2.12656344457e-12,11,full,53.23666667,5.70416667,0.666666666667,1e-06,-3.78653234506e-29,-3.78653234506e-29,1e-06,50.72833333,2.91361111,0.063829787234,1e-06,3.15544362088e-30,3.15544362088e-30,1e-06,51.56388889,5.56388889,0.0567375886525,1e-06,1.26217744835e-29,1.26217744835e-29,1e-06,51.83734,4.15092,0.0212765957447,1e-06,9.46633086265e-29,9.46633086265e-29,1e-06,52.5733685,6.6068483,0.0212765957447,1e-06,1.89326617253e-28,1.89326617253e-28,1e-06,50.77340995,3.88110056,0.0212765957447,1e-06,9.46633086265e-29,9.46633086265e-29,1e-06,52.35548,4.80548,0.0141843971631,1e-06,3.02922587605e-28,3.02922587605e-28,1e-06,53.36833333,6.77333333,0.00709219858156,1e-06,1.82384641287e-27,1.82384641287e-27,1e-06,52.85,5.71666667,0.0567375886525,1e-06,1.26217744835e-29,1.26217744835e-29,1e-06,52.688893,5.231226,0.0141843971631,1e-06,3.53409685539e-28,3.53409685539e-28,1e-06,53.21416667,5.65638889,0.0567375886525,1e-06,1.26217744835e-29,1.26217744835e-29,1e-06
⒊,1.41786883207e-12,1,full,52.3731,4.8932,1.0,1e-06,1.26217744835e-29,1.26217744835e-29,1e-06
campert,1.41786883207e-12,1,full,52.3731,4.8932,1.0,1e-06,1.26217744835e-29,1.26217744835e-29,1e-06
zonnebloem,5.39452121093e-14,1,full,52.3731,4.8932,1.0,1e-06,0.0,0.0,1e-06
rain,2.12656344457e-12,9,full,53.23666667,5.70416667,0.728682170543,1e-06,-3.78653234506e-29,-3.78653234506e-29,1e-06,51.56388889,5.56388889,0.062015503876,1e-06,1.26217744835e-29,1.26217744835e-29,1e-06,51.83734,4.15092,0.0232558139535,1e-06,9.46633086265e-29,9.46633086265e-29,1e-06,52.688893,5.231226,0.015503875969,1e-06,3.53409685539e-28,3.53409685539e-28,1e-06,50.77340995,3.88110056,0.0232558139535,1e-06,9.46633086265e-29,9.46633086265e-29,1e-06,52.2975,5.62277778,0.062015503876,1e-06,1.26217744835e-29,1.26217744835e-29,1e-06,52.35548,4.80548,0.015503875969,1e-06,3.02922587605e-28,3.02922587605e-28,1e-06,52.38,6.03,0.0077519379845,1e-06,1.51461293802e-27,1.51461293802e-27,1e-06,51.54027778,5.70583333,0.062015503876,1e-06,1.26217744835e-29,1.26217744835e-29,1e-06
du,1.41375799956e-12,1,full,50.72833333,2.91361111,1.0,1e-06,0.0,0.0,1e-06
belgique,1.41486396135e-12,4,full,50.72833333,2.91361111,0.642857142857,1e-06,3.15544362088e-30,3.15544362088e-30,1e-06,51.23091945,4.4416637,0.142857142857,1e-06,3.02922587605e-28,3.02922587605e-28,1e-06,50.869455165,4.339079525,0.142857142857,0.000379503445177,-0.000212459643003,-0.000212459643003,0.000120256774226,51.37686307,4.44903865,0.0714285714286,1e-06,1.11071615455e-27,1.11071615455e-27,1e-06
tmp,7.06878999779e-13,1,full,52.85,5.71666667,1.0,1e-06,0.0,0.0,1e-06
neersl,7.06878999779e-13,1,full,52.85,5.71666667,1.0,1e-06,0.0,0.0,1e-06
bitgummole,2.12656344457e-12,1,full,53.23666667,5.70416667,1.0,1e-06,-3.78653234506e-29,-3.78653234506e-29,1e-06
kortrijk,0.15773126272,8,full,50.8255321252,3.26535212582,0.612895715484,2.57912953652e-06,5.8092529886e-07,5.8092529886e-07,2.01138167272e-06,51.21661457,4.41021754,0.0322580645161,1e-06,1.11071615455e-27,1.11071615455e-27,1e-06,50.98285,3.67025,0.0645161290323,1e-06,2.27191940704e-28,2.27191940704e-28,1e-06,51.07472574,3.10890325,0.0322580645161,1e-06,8.07793566946e-28,8.07793566946e-28,1e-06,50.8257459204,3.2251643752,0.0967568796251,5.27111621777e-06,-2.57914172719e-06,-2.57914172719e-06,2.55743176017e-06,50.85656272,3.31509907,0.032258059463,1e-06,8.5828066488e-28,8.5828066488e-28,1e-06,50.8047562,3.28281852,0.0322580645161,1e-06,8.07793566946e-28,8.07793566946e-28,1e-06,50.8400285272,3.26246220201,0.0967990228476,2.2710031525e-05,4.21920154585e-05,4.21920154585e-05,0.000110626315413
i,116.932995692,17,full,52.51728124,4.996004205,0.047619047619,1.84202725376e-05,-0.000217044723141,-0.000217044723141,0.00270522932486,18.08713684,-63.02026405,0.0238095238095,1e-06,-5.55358077276e-27,-5.55358077276e-27,1e-06,51.1659099,4.14531,0.166666666667,1e-06,6.31088724177e-30,6.31088724177e-30,1e-06,52.7833,6.73333,0.047619047619,1e-06,4.03896783473e-28,4.03896783473e-28,1e-06,51.313210285,4.8328451925,0.0952380952382,5.73076929052e-05,0.000371305050427,0.000371305050427,0.00351066265971,51.135524415,3.170823585,0.047619047619,0.00659047560009,0.00507399480388,0.00507399480388,0.00390805191615,52.07822,4.31106,0.047619047619,1e-06,2.52435489671e-28,2.52435489671e-28,1e-06,52.02319432,5.63278712,0.0238095238095,1e-06,1.41363874216e-27,1.41363874216e-27,1e-06,52.368132221,4.893235529,0.238095238095,3.57127251962e-05,6.210091827e-06,6.210091827e-06,3.42888246792e-05,52.840885,5.7043036,0.0238095238095,1e-06,1.50199116354e-27,1.50199116354e-27,1e-06,50.85,4.35,0.0714285714286,1e-06,1.26217744835e-28,1.26217744835e-28,1e-06,50.93802,5.31669,0.0238095238095,1e-06,1.31266454629e-27,1.31266454629e-27,1e-06,51.4404483,5.48123651,0.0238095238095,1e-06,1.41363874216e-27,1.41363874216e-27,1e-06,53.2333,6.58333,0.0238095238095,1e-06,1.71656132976e-27,1.71656132976e-27,1e-06,50.888156,4.751498,0.0238095238095,1e-06,1.21169035042e-27,1.21169035042e-27,1e-06,51.968616595,4.588707415,0.047619047619,0.00231301383639,0.00535132643805,0.00535132643805,0.012387039476,51.30097926,4.53895412,0.0238095238094,1e-06,1.21169035042e-27,1.21169035042e-27,1e-06
im,48.8875001639,13,full,52.352803488,4.84908919403,0.0892857142636,0.00177720817173,0.0012122360112,0.0012122360112,0.00375388492778,12.44493033,-69.92955123,0.00892857142857,1e-06,-4.4428646182e-27,-4.4428646182e-27,1e-06,50.8330418599,3.2534754104,0.256283757748,0.000311064194359,0.000590219728362,0.000590219728362,0.00412863778841,51.3083558486,4.76719443932,0.0709677434044,0.0218444386756,0.00208641668712,0.00208641668712,0.00730115716667,53.297732652,6.858817092,0.0446428571429,0.00190694167331,0.00578537688948,0.00578537688948,0.0175749757869,50.8804220979,4.29704493002,0.0891974916617,0.00123193827146,-0.00386898820708,-0.00386898820708,0.0242425056815,50.812068705,5.824937485,0.0178571428571,0.000939128596343,-0.00754182156571,-0.00754182156571,0.0606313578749,51.1588357931,3.24122882557,0.0893319924974,0.0088361327264,0.00259406235942,0.00259406235942,0.00271535685538,51.8909029145,5.51583921043,0.0359427779962,0.0132710582883,0.0212773916497,0.0212773916497,0.085401080912,50.9743831876,3.62483162664,0.163400096055,0.0206012590028,0.0157834270899,0.0157834270899,0.0244526644694,51.9868035553,4.37831312287,0.0357129425614,0.00681397293031,-0.00424262287124,-0.00424262287124,0.0121292335773,51.1366465675,2.71011125759,0.0357142857189,0.00328915513343,0.0120800304158,0.0120800304158,0.0457700544928,51.2370575334,4.44405726118,0.0627346266648,0.00218665241729,0.00215581237871,0.00215581237871,0.00281797113413
10,5.52416541708,7,full,52.3734003,4.89222915714,0.35,1.12024012e-06,-3.88725479998e-07,-3.88725479998e-07,2.25671447102e-06,53.23666667,5.70416667,0.35,1e-06,1.89326617253e-29,1.89326617253e-29,1e-06,51.5750855,5.0772532,0.1,1e-06,3.02922587605e-28,3.02922587605e-28,1e-06,52.35548,4.80548,0.05,1e-06,1.21169035042e-27,1.21169035042e-27,1e-06,52.4160688,4.8783482,0.05,1e-06,1.21169035042e-27,1.21169035042e-27,1e-06,52.3549756,4.9198563,0.05,1e-06,1.21169035042e-27,1.21169035042e-27,1e-06,52.366575,4.881334,0.05,1e-06,1.21169035341e-27,1.21169035341e-27,1e-06
of,2.32543941528,15,full,5.82799,-55.14779,0.0243902439024,1e-06,-1.60927624665e-27,-1.60927624665e-27,1e-06,52.3622973304,4.88776245164,0.0940978547391,3.51755774544e-05,2.28162480339e-05,2.28162480339e-05,1.63682151923e-05,18.03520335,-63.0835783,0.0243902439024,1e-06,-5.55358077276e-27,-5.55358077276e-27,1e-06,50.84694618,4.35907439,0.146341463415,1.40734330953e-05,-5.0861468089e-05,-5.0861468089e-05,0.000240502478621,53.01910766,6.59262749,0.0243902439024,1e-06,1.71656132976e-27,1.71656132976e-27,1e-06,50.95,3.13333,0.0243902439024,1e-06,8.07793566946e-28,8.07793566946e-28,1e-06,51.9150626567,4.48291114667,0.0731707317073,0.000161404936077,-0.000102821731797,-0.000102821731797,6.90930717415e-05,51.8238,5.86925,0.0243902439024,1e-06,1.51461293802e-27,1.51461293802e-27,1e-06,51.047778,3.727778,0.0243902439024,1e-06,9.59254860749e-28,9.59254860749e-28,1e-06,52.80467972,6.10617187,0.0243902439024,1e-06,1.60927624665e-27,1.60927624665e-27,1e-06,51.0833,4.36667,0.0243902439024,1e-06,1.11071615455e-27,1.11071615455e-27,1e-06,51.0898307,2.9784424,0.0243902439024,1e-06,7.57306469012e-28,7.57306469012e-28,1e-06,51.88761714,4.63618755,0.0243902439024,1e-06,1.21169035042e-27,1.21169035042e-27,1e-06,52.3732386694,4.89394594598,0.418097267212,1.54125379695e-06,1.43173711531e-06,1.43173711531e-06,1.02652219331e-05,52.3339,4.92161,0.0243902439024,1e-06,1.21169035042e-27,1.21169035042e-27,1e-06
20161221,4.2580511201e-12,1,full,52.3731,4.8932,1.0,1e-06,-2.27191940704e-28,-2.27191940704e-28,1e-06
aanslag,1.41786883207e-12,1,full,52.3731,4.8932,1.0,1e-06,2.52435489671e-29,2.52435489671e-29,1e-06
good,136.611113764,10,full,51.08175908,2.64053465,0.0909090909091,1e-06,6.56332273144e-28,6.56332273144e-28,1e-06,18.08713684,-63.02026405,0.0909090909091,1e-06,-5.55358077276e-27,-5.55358077276e-27,1e-06,46.42759171,11.33473977,0.0909090909091,1e-06,2.65057264154e-27,2.65057264154e-27,1e-06,52.45,4.83333,0.0909090909091,1e-06,1.21169035042e-27,1.21169035042e-27,1e-06,51.43664096,5.47481871,0.0909090909091,1e-06,1.41363874216e-27,1.41363874216e-27,1e-06,52.7833,6.73333,0.0909090909091,1e-06,1.71656132976e-27,1.71656132976e-27,1e-06,50.83240668,4.35982616,0.0909090909091,1e-06,1.11071615455e-27,1.11071615455e-27,1e-06,52.060709435,4.27860767,0.181818181818,0.000511333627019,0.000860527256867,0.000860527256867,0.00145202560483,50.7753,6.0828,0.0909090909091,1e-06,1.51461293802e-27,1.51461293802e-27,1e-06,52.3092179,4.76354161,0.0909090909091,1e-06,1.21169035042e-27,1.21169035042e-27,1e-06
